,userId,count_of,challenges_cat,tagged
304,52a8b4957dc148d1851fc3adcb393ebc,"[5234.0, 5234.0, 5234.0, 5234.0, 2504.0, 2504.0, 2504.0, 2504.0]","['BabyCare', 'HealthyEating', 'Hygiene', 'SkinCare', 'BeautyFashion', 'Exercise', 'HealthWellness', 'HomeRemedies']","[{'BabyCare': 5234.0}, {'HealthyEating': 5234.0}, {'Hygiene': 5234.0}, {'SkinCare': 5234.0}, {'BeautyFashion': 2504.0}, {'Exercise': 2504.0}, {'HealthWellness': 2504.0}, {'HomeRemedies': 2504.0}]"
305,52ff1acbff1b4ad59718614a351ad2a7,"[17.0, 17.0, 17.0, 17.0, 17.0]","['Delivery', 'Happiness', 'HealthWellness', 'MentalHealth', 'Pregnancy']","[{'Delivery': 17.0}, {'Happiness': 17.0}, {'HealthWellness': 17.0}, {'MentalHealth': 17.0}, {'Pregnancy': 17.0}]"
306,535050e67d284833a04ac1367a007551,"[2450.0, 2450.0, 2450.0, 1163.0]","['BabyCare', 'BeautyFashion', 'SkinCare', 'SocialMedia']","[{'BabyCare': 2450.0}, {'BeautyFashion': 2450.0}, {'SkinCare': 2450.0}, {'SocialMedia': 1163.0}]"
307,5354a9894ecf43a797abf051850ee759,[161.0],['Education'],[{'Education': 161.0}]
308,537f6a067397446b94ccac840163c6f2,"[56.0, 56.0, 56.0, 48.0, 48.0]","['Love', 'Relationship', 'Strength', 'Motherhood', 'Parenting']","[{'Love': 56.0}, {'Relationship': 56.0}, {'Strength': 56.0}, {'Motherhood': 48.0}, {'Parenting': 48.0}]"
309,53cb1139139c45268b6c42a87ef3c6c6,"[24.0, 11.0, 11.0, 11.0]","['Culture', 'Empowerment', 'GenderDynamics', 'Love']","[{'Culture': 24.0}, {'Empowerment': 11.0}, {'GenderDynamics': 11.0}, {'Love': 11.0}]"
310,540b65655f934e58b0a615e7779a00cf,"[1760.0, 1760.0, 1760.0]","['Exercise', 'HealthWellness', 'MentalHealth']","[{'Exercise': 1760.0}, {'HealthWellness': 1760.0}, {'MentalHealth': 1760.0}]"
311,54a9ece501194a32a372ee9f7fc4a12e,"[10.0, 10.0]","['Education', 'Love']","[{'Education': 10.0}, {'Love': 10.0}]"
312,54b3c8874945456194916bc1e47a79f4,"[13986.0, 12393.0, 9464.0, 9277.0, 7785.0, 6274.0, 5796.0, 3616.0, 2978.0, 2584.0]","['Love', 'Marriage', 'Parenting', 'Strength', 'Education', 'Motherhood', 'Emotions', 'BeautyFashion', 'Relationship', 'Empowerment']","[{'Love': 13986.0}, {'Marriage': 12393.0}, {'Parenting': 9464.0}, {'Strength': 9277.0}, {'Education': 7785.0}, {'Motherhood': 6274.0}, {'Emotions': 5796.0}, {'BeautyFashion': 3616.0}, {'Relationship': 2978.0}, {'Empowerment': 2584.0}]"
313,54b6d66a3bf14b3b8e6a9cd1aca9fd6b,[4.0],['Covid'],[{'Covid': 4.0}]
314,54fef8a407464f4f9344abe98bbfae73,"[43.0, 43.0, 31.0, 31.0, 31.0, 28.0]","['HealthWellness', 'HealthyEating', 'Breastfeeding', 'Cooking', 'Ingredient', 'MentalHealth']","[{'HealthWellness': 43.0}, {'HealthyEating': 43.0}, {'Breastfeeding': 31.0}, {'Cooking': 31.0}, {'Ingredient': 31.0}, {'MentalHealth': 28.0}]"
315,5512e25302864f69a08f5e9b611018e8,[12.0],['Education'],[{'Education': 12.0}]
316,554dd0cf0fad41a8ab29bc81f5876bdf,"[9138.0, 9138.0, 9138.0, 9138.0, 6952.0, 2186.0]","['BabyCare', 'BeautyFashion', 'HealthWellness', 'SkinCare', 'BabyHealth', 'HealthyEating']","[{'BabyCare': 9138.0}, {'BeautyFashion': 9138.0}, {'HealthWellness': 9138.0}, {'SkinCare': 9138.0}, {'BabyHealth': 6952.0}, {'HealthyEating': 2186.0}]"
317,55bf663272f144cfbc5dab08ba4dbd9c,"[23.0, 23.0, 23.0]","['Emotions', 'Love', 'Parenting']","[{'Emotions': 23.0}, {'Love': 23.0}, {'Parenting': 23.0}]"
318,55ccc537227c433d85e6c2361a77ec62,"[114.0, 114.0]","['Covid', 'Marriage']","[{'Covid': 114.0}, {'Marriage': 114.0}]"
319,55ea1fce210f46b6a183e1712afc569b,"[1148.0, 632.0, 632.0, 632.0, 555.0, 389.0, 347.0, 285.0, 260.0, 221.0]","['Marriage', 'Cooking', 'FamilyRelationships', 'GenderDynamics', 'Love', 'Parenting', 'Relationship', 'Motherhood', 'Strength', 'Nostalgia']","[{'Marriage': 1148.0}, {'Cooking': 632.0}, {'FamilyRelationships': 632.0}, {'GenderDynamics': 632.0}, {'Love': 555.0}, {'Parenting': 389.0}, {'Relationship': 347.0}, {'Motherhood': 285.0}, {'Strength': 260.0}, {'Nostalgia': 221.0}]"
320,55f6996c9628461892f8a41cbd5893cd,"[1582.0, 1582.0, 1582.0]","['HealthWellness', 'HealthyEating', 'MentalHealth']","[{'HealthWellness': 1582.0}, {'HealthyEating': 1582.0}, {'MentalHealth': 1582.0}]"
321,567861d74d7e4d4bb39dae483df2a71e,"[11.0, 11.0, 11.0, 11.0]","['Cooking', 'Covid', 'HealthyEating', 'Hygiene']","[{'Cooking': 11.0}, {'Covid': 11.0}, {'HealthyEating': 11.0}, {'Hygiene': 11.0}]"
322,56e5908a7af3476d879458a90195799b,"[22.0, 22.0, 22.0, 22.0, 18.0]","['Life', 'Love', 'MentalHealth', 'SelfCare', 'Education']","[{'Life': 22.0}, {'Love': 22.0}, {'MentalHealth': 22.0}, {'SelfCare': 22.0}, {'Education': 18.0}]"
323,570fd1acb12c4240a952fc7bed8ad091,"[53.0, 53.0, 33.0, 20.0, 20.0, 20.0]","['FamilyRelationships', 'Inlaws', 'SelfCare', 'Education', 'Nostalgia', 'Parenting']","[{'FamilyRelationships': 53.0}, {'Inlaws': 53.0}, {'SelfCare': 33.0}, {'Education': 20.0}, {'Nostalgia': 20.0}, {'Parenting': 20.0}]"
324,57369147b6a14847801bcc5660ff9a65,[9.0],['Emotions'],[{'Emotions': 9.0}]
325,57676fef4bed43ab8fab2c88579574b6,"[42.0, 42.0, 42.0]","['Education', 'Empowerment', 'Relationship']","[{'Education': 42.0}, {'Empowerment': 42.0}, {'Relationship': 42.0}]"
326,585929083d904060b897dfbd9ef53eac,"[79.0, 79.0, 74.0, 38.0, 29.0, 29.0, 29.0, 29.0, 9.0, 9.0]","['Emotions', 'Love', 'Cooking', 'Education', 'MentalHealth', 'Motherhood', 'Nostalgia', 'Parenting', 'Covid', 'Strength']","[{'Emotions': 79.0}, {'Love': 79.0}, {'Cooking': 74.0}, {'Education': 38.0}, {'MentalHealth': 29.0}, {'Motherhood': 29.0}, {'Nostalgia': 29.0}, {'Parenting': 29.0}, {'Covid': 9.0}, {'Strength': 9.0}]"
327,5894c38ff4354032b515ae4b9d7b3c0e,"[1321.0, 14.0, 13.0, 8.0]","['Strength', 'Education', 'Parenting', 'Love']","[{'Strength': 1321.0}, {'Education': 14.0}, {'Parenting': 13.0}, {'Love': 8.0}]"
328,58b5d978a4f54a089e5ca2bb2e1cd770,"[54.0, 54.0, 29.0, 29.0, 29.0, 25.0, 25.0, 25.0, 19.0]","['Love', 'Parenting', 'Emotions', 'Happiness', 'Strength', 'HealthWellness', 'Marriage', 'Motherhood', 'Education']","[{'Love': 54.0}, {'Parenting': 54.0}, {'Emotions': 29.0}, {'Happiness': 29.0}, {'Strength': 29.0}, {'HealthWellness': 25.0}, {'Marriage': 25.0}, {'Motherhood': 25.0}, {'Education': 19.0}]"
329,59418e5d0cba4747bbe79f71cc213d12,"[64.0, 56.0, 30.0, 21.0, 21.0, 21.0, 9.0, 9.0, 9.0, 9.0]","['Cooking', 'Education', 'Emotions', 'BeautyFashion', 'Festivals', 'Relationship', 'Empowerment', 'Love', 'Marriage', 'Strength']","[{'Cooking': 64.0}, {'Education': 56.0}, {'Emotions': 30.0}, {'BeautyFashion': 21.0}, {'Festivals': 21.0}, {'Relationship': 21.0}, {'Empowerment': 9.0}, {'Love': 9.0}, {'Marriage': 9.0}, {'Strength': 9.0}]"
330,5957323ced99406a868b94b39c1a753a,"[39.0, 33.0, 33.0, 33.0, 32.0, 28.0, 18.0]","['Cooking', 'Love', 'Parenting', 'Strength', 'Activities', 'Toys', 'Nostalgia']","[{'Cooking': 39.0}, {'Love': 33.0}, {'Parenting': 33.0}, {'Strength': 33.0}, {'Activities': 32.0}, {'Toys': 28.0}, {'Nostalgia': 18.0}]"
331,59b3fa7aa7b743ef8fc49823f709a7ea,"[84.0, 28.0, 17.0, 11.0]","['Love', 'Happiness', 'Emotions', 'Education']","[{'Love': 84.0}, {'Happiness': 28.0}, {'Emotions': 17.0}, {'Education': 11.0}]"
332,59ea6aafee90485aae53246620b00a50,"[221.0, 221.0, 221.0, 156.0, 156.0, 156.0, 33.0, 33.0, 16.0]","['Nature', 'Travel', 'Vacation', 'Education', 'SelfCare', 'Strength', 'MentalHealth', 'Technology', 'Guilt']","[{'Nature': 221.0}, {'Travel': 221.0}, {'Vacation': 221.0}, {'Education': 156.0}, {'SelfCare': 156.0}, {'Strength': 156.0}, {'MentalHealth': 33.0}, {'Technology': 33.0}, {'Guilt': 16.0}]"
333,59eff474409f4e2392c50fa02b11edbe,"[44.0, 44.0, 23.0]","['Love', 'Strength', 'Education']","[{'Love': 44.0}, {'Strength': 44.0}, {'Education': 23.0}]"
334,5a10b3840f9f4d80b8b40c14110ad49a,[51.0],['Communication'],[{'Communication': 51.0}]
335,5a8be7480eaa410fb56cc3d177d56068,"[73.0, 73.0, 73.0]","['Education', 'Emotions', 'Love']","[{'Education': 73.0}, {'Emotions': 73.0}, {'Love': 73.0}]"
336,5adaaedbdb77497e9d3287442b5ad1e1,"[9.0, 9.0, 9.0, 9.0, 9.0]","['Education', 'FamilyRelationships', 'Love', 'Marriage', 'Parenting']","[{'Education': 9.0}, {'FamilyRelationships': 9.0}, {'Love': 9.0}, {'Marriage': 9.0}, {'Parenting': 9.0}]"
337,5b35086d9ce7471582fe45c9d78909e9,"[12.0, 12.0, 12.0]","['Love', 'SelfCare', 'Strength']","[{'Love': 12.0}, {'SelfCare': 12.0}, {'Strength': 12.0}]"
338,5b555582d0634d75bf55f09072b48609,"[78.0, 50.0, 40.0, 17.0, 16.0, 16.0, 12.0, 12.0]","['Parenting', 'Covid', 'Education', 'MentalHealth', 'Fatherhood', 'GenderDynamics', 'Motherhood', 'Sleep']","[{'Parenting': 78.0}, {'Covid': 50.0}, {'Education': 40.0}, {'MentalHealth': 17.0}, {'Fatherhood': 16.0}, {'GenderDynamics': 16.0}, {'Motherhood': 12.0}, {'Sleep': 12.0}]"
339,5b73c4240dc24e7cbeed53e94a84b3b5,"[1734.0, 1176.0, 1026.0, 562.0, 251.0, 249.0, 94.0, 30.0, 27.0, 22.0]","['Love', 'Relationship', 'Nostalgia', 'Education', 'Emotions', 'Empowerment', 'Marriage', 'FamilyRelationships', 'SelfCare', 'Festivals']","[{'Love': 1734.0}, {'Relationship': 1176.0}, {'Nostalgia': 1026.0}, {'Education': 562.0}, {'Emotions': 251.0}, {'Empowerment': 249.0}, {'Marriage': 94.0}, {'FamilyRelationships': 30.0}, {'SelfCare': 27.0}, {'Festivals': 22.0}]"
340,5c27c7b8af5f44649fc8fa9474a60cc3,"[203.0, 196.0, 7.0]","['Education', 'Parenting', 'Nostalgia']","[{'Education': 203.0}, {'Parenting': 196.0}, {'Nostalgia': 7.0}]"
341,5cc62f6f11fe4852973deb1762e291ba,"[45.0, 36.0, 36.0, 36.0, 9.0]","['Love', 'Cooking', 'FamilyRelationships', 'Marriage', 'Strength']","[{'Love': 45.0}, {'Cooking': 36.0}, {'FamilyRelationships': 36.0}, {'Marriage': 36.0}, {'Strength': 9.0}]"
342,5cdd8b915a384dde9e1d0ef121aa9e5d,"[20.0, 20.0, 20.0, 20.0]","['GenderDynamics', 'Love', 'Marriage', 'SelfCare']","[{'GenderDynamics': 20.0}, {'Love': 20.0}, {'Marriage': 20.0}, {'SelfCare': 20.0}]"
343,5db5147b6d1d4ed58c6d38b2726378f5,"[44.0, 44.0]","['BeautyFashion', 'Love']","[{'BeautyFashion': 44.0}, {'Love': 44.0}]"
344,5e081d05a61b4ff39b07d3f34b1fa906,"[76.0, 76.0, 76.0, 76.0]","['GenderDynamics', 'HealthWellness', 'Love', 'Strength']","[{'GenderDynamics': 76.0}, {'HealthWellness': 76.0}, {'Love': 76.0}, {'Strength': 76.0}]"
345,5f304a670411490387b6c186e9a9e9a1,"[267.0, 214.0, 53.0, 53.0, 53.0, 53.0, 53.0]","['MoviesTV', 'Education', 'Emotions', 'Empowerment', 'FamilyRelationships', 'Love', 'Marriage']","[{'MoviesTV': 267.0}, {'Education': 214.0}, {'Emotions': 53.0}, {'Empowerment': 53.0}, {'FamilyRelationships': 53.0}, {'Love': 53.0}, {'Marriage': 53.0}]"
346,5fde51cb05cd4a07ae24ef897e643c63,"[33739.0, 26969.0, 11658.0, 10087.0, 9613.0, 8750.0, 8497.0, 7243.0, 5360.0, 2816.0]","['Education', 'Love', 'BeautyFashion', 'Cooking', 'Festivals', 'Marriage', 'Strength', 'Emotions', 'Motherhood', 'HealthWellness']","[{'Education': 33739.0}, {'Love': 26969.0}, {'BeautyFashion': 11658.0}, {'Cooking': 10087.0}, {'Festivals': 9613.0}, {'Marriage': 8750.0}, {'Strength': 8497.0}, {'Emotions': 7243.0}, {'Motherhood': 5360.0}, {'HealthWellness': 2816.0}]"
347,6020a3c5e94d48b98ff445124aaf5203,"[13783.0, 7471.0, 4408.0, 1979.0, 1847.0, 1435.0, 726.0, 496.0, 346.0, 321.0]","['Love', 'Strength', 'Covid', 'Parenting', 'Grief', 'Emotions', 'Empowerment', 'SelfCare', 'Education', 'Motherhood']","[{'Love': 13783.0}, {'Strength': 7471.0}, {'Covid': 4408.0}, {'Parenting': 1979.0}, {'Grief': 1847.0}, {'Emotions': 1435.0}, {'Empowerment': 726.0}, {'SelfCare': 496.0}, {'Education': 346.0}, {'Motherhood': 321.0}]"
348,6043320f91af4a75ac043a1642386c3e,"[19.0, 19.0, 19.0]","['Love', 'Marriage', 'Parenting']","[{'Love': 19.0}, {'Marriage': 19.0}, {'Parenting': 19.0}]"
349,609090ff27c94cb4bbfb8217ba81fe69,"[58.0, 58.0, 58.0, 58.0]","['Marriage', 'MentalHealth', 'Parenting', 'Relationship']","[{'Marriage': 58.0}, {'MentalHealth': 58.0}, {'Parenting': 58.0}, {'Relationship': 58.0}]"
350,610002290c5a4117bec410e4f45c8ed0,"[2.0, 2.0, 2.0, 2.0]","['Education', 'Happiness', 'Love', 'MentalHealth']","[{'Education': 2.0}, {'Happiness': 2.0}, {'Love': 2.0}, {'MentalHealth': 2.0}]"
351,61035e7b146d46899d45ded03bf99d9a,"[993.0, 843.0, 766.0, 359.0, 284.0, 284.0, 284.0, 249.0, 146.0, 104.0]","['BeautyFashion', 'Festivals', 'Education', 'Activities', 'Covid', 'Empowerment', 'Love', 'Nostalgia', 'Cooking', 'SelfCare']","[{'BeautyFashion': 993.0}, {'Festivals': 843.0}, {'Education': 766.0}, {'Activities': 359.0}, {'Covid': 284.0}, {'Empowerment': 284.0}, {'Love': 284.0}, {'Nostalgia': 249.0}, {'Cooking': 146.0}, {'SelfCare': 104.0}]"
352,6107519d02644e939d47e12a1e5fcef8,"[91.0, 9.0, 9.0, 9.0]","['Education', 'Love', 'Marriage', 'Relationship']","[{'Education': 91.0}, {'Love': 9.0}, {'Marriage': 9.0}, {'Relationship': 9.0}]"
353,610bed7a5cc64773bdd8309c2f99311d,[78.0],['Love'],[{'Love': 78.0}]
354,61576025678341d593c9dc52ce5d9226,"[126.0, 126.0, 126.0]","['Love', 'Religion', 'Strength']","[{'Love': 126.0}, {'Religion': 126.0}, {'Strength': 126.0}]"
355,61cf6e245e3d4a9d9c81556e3ef045b1,"[81.0, 81.0]","['Cooking', 'HealthyEating']","[{'Cooking': 81.0}, {'HealthyEating': 81.0}]"
356,639738ce0e994b97b15cf90621d6341a,"[42.0, 42.0, 33.0, 33.0]","['Love', 'Relationship', 'Emotions', 'Motherhood']","[{'Love': 42.0}, {'Relationship': 42.0}, {'Emotions': 33.0}, {'Motherhood': 33.0}]"
357,646ef2870ea24c8197940c6845e61dcf,"[631.0, 629.0, 389.0, 357.0, 269.0, 229.0, 159.0, 159.0, 116.0, 114.0]","['Education', 'Cooking', 'Love', 'Travel', 'HealthyEating', 'Parenting', 'BeautyFashion', 'Strength', 'SocialMedia', 'MentalHealth']","[{'Education': 631.0}, {'Cooking': 629.0}, {'Love': 389.0}, {'Travel': 357.0}, {'HealthyEating': 269.0}, {'Parenting': 229.0}, {'BeautyFashion': 159.0}, {'Strength': 159.0}, {'SocialMedia': 116.0}, {'MentalHealth': 114.0}]"
358,64a9d230b4e4491b8dc1e2f1a9d5058d,"[73.0, 73.0]","['Hygiene', 'MentalHealth']","[{'Hygiene': 73.0}, {'MentalHealth': 73.0}]"
359,64b9b62c4915457b9dce123f6808fbef,"[84.0, 50.0, 34.0, 34.0]","['Love', 'Parenting', 'Happiness', 'Strength']","[{'Love': 84.0}, {'Parenting': 50.0}, {'Happiness': 34.0}, {'Strength': 34.0}]"
360,64f8403d5e8c43a8a0965c9544f4756a,"[145.0, 77.0, 77.0, 77.0, 68.0, 39.0, 39.0]","['Education', 'Empowerment', 'Parenting', 'Strength', 'MoviesTV', 'Covid', 'MentalHealth']","[{'Education': 145.0}, {'Empowerment': 77.0}, {'Parenting': 77.0}, {'Strength': 77.0}, {'MoviesTV': 68.0}, {'Covid': 39.0}, {'MentalHealth': 39.0}]"
361,64ff175eae9d490981263a2edbd9d386,"[1596.0, 1416.0, 1344.0, 1002.0, 916.0, 720.0, 383.0, 282.0, 282.0, 261.0]","['Sleep', 'Love', 'Relationship', 'Education', 'Covid', 'Motherhood', 'Parenting', 'Marriage', 'Strength', 'Empowerment']","[{'Sleep': 1596.0}, {'Love': 1416.0}, {'Relationship': 1344.0}, {'Education': 1002.0}, {'Covid': 916.0}, {'Motherhood': 720.0}, {'Parenting': 383.0}, {'Marriage': 282.0}, {'Strength': 282.0}, {'Empowerment': 261.0}]"
362,66224a073b1b4592b145d925ffd8f125,"[5793.0, 3474.0, 3133.0, 3044.0, 1715.0, 1387.0, 1026.0, 940.0, 646.0, 623.0]","['Marriage', 'Strength', 'Emotions', 'BeautyFashion', 'Love', 'Motherhood', 'Inlaws', 'SelfCare', 'Education', 'FamilyRelationships']","[{'Marriage': 5793.0}, {'Strength': 3474.0}, {'Emotions': 3133.0}, {'BeautyFashion': 3044.0}, {'Love': 1715.0}, {'Motherhood': 1387.0}, {'Inlaws': 1026.0}, {'SelfCare': 940.0}, {'Education': 646.0}, {'FamilyRelationships': 623.0}]"
363,662d9789d9fc41918d01aa0756ad6172,"[2343.0, 2343.0, 1307.0, 1307.0, 1307.0, 1307.0, 1307.0, 1307.0]","['Hygiene', 'Immunity', 'BabyCare', 'BeautyFashion', 'HealthWellness', 'HealthyEating', 'PottyTraining', 'SkinCare']","[{'Hygiene': 2343.0}, {'Immunity': 2343.0}, {'BabyCare': 1307.0}, {'BeautyFashion': 1307.0}, {'HealthWellness': 1307.0}, {'HealthyEating': 1307.0}, {'PottyTraining': 1307.0}, {'SkinCare': 1307.0}]"
364,66570aa757004aa9b7f439f1462e5b2f,"[8.0, 8.0]","['Cooking', 'Festivals']","[{'Cooking': 8.0}, {'Festivals': 8.0}]"
365,66c406fb45ec4016b54ef5e943e625c0,[20.0],['Strength'],[{'Strength': 20.0}]
366,66c5aa7f9a5245528309409993dba514,[17.0],['Exercise'],[{'Exercise': 17.0}]
367,66e202dcbaf24a1cab7ed64f4ff18f90,"[116.0, 66.0, 65.0, 54.0, 54.0, 54.0, 48.0, 18.0, 16.0, 5.0]","['Love', 'Strength', 'HealthWellness', 'HealthyEating', 'PostpartumCare', 'Pregnancy', 'Motherhood', 'SelfCare', 'Emotions', 'Happiness']","[{'Love': 116.0}, {'Strength': 66.0}, {'HealthWellness': 65.0}, {'HealthyEating': 54.0}, {'PostpartumCare': 54.0}, {'Pregnancy': 54.0}, {'Motherhood': 48.0}, {'SelfCare': 18.0}, {'Emotions': 16.0}, {'Happiness': 5.0}]"
368,6710dcfbac734ee580481d6e9d67ece1,"[96.0, 83.0, 75.0, 62.0, 53.0, 37.0, 16.0, 11.0, 11.0, 11.0]","['Strength', 'Love', 'Marriage', 'Education', 'SelfCare', 'Relationship', 'Inlaws', 'Celebrations', 'Cooking', 'FamilyRelationships']","[{'Strength': 96.0}, {'Love': 83.0}, {'Marriage': 75.0}, {'Education': 62.0}, {'SelfCare': 53.0}, {'Relationship': 37.0}, {'Inlaws': 16.0}, {'Celebrations': 11.0}, {'Cooking': 11.0}, {'FamilyRelationships': 11.0}]"
369,675789e364934eb4bd156e17a050a1bf,"[10.0, 10.0, 10.0, 10.0]","['Emotions', 'Marriage', 'Relationship', 'Strength']","[{'Emotions': 10.0}, {'Marriage': 10.0}, {'Relationship': 10.0}, {'Strength': 10.0}]"
370,67f8a246683d4828be3a4a86441064a1,"[6105.0, 5141.0, 2439.0, 2067.0, 1602.0, 1108.0, 867.0, 733.0, 701.0, 701.0]","['Love', 'Strength', 'sexintimacy', 'SelfCare', 'Parenting', 'Life', 'Marriage', 'Empowerment', 'Divorce', 'Education']","[{'Love': 6105.0}, {'Strength': 5141.0}, {'sexintimacy': 2439.0}, {'SelfCare': 2067.0}, {'Parenting': 1602.0}, {'Life': 1108.0}, {'Marriage': 867.0}, {'Empowerment': 733.0}, {'Divorce': 701.0}, {'Education': 701.0}]"
371,67fdc5c400cb4b0b95ccca1f2cfea40a,[18.0],['Emotions'],[{'Emotions': 18.0}]
372,684f238cd2794e31b9caebff76477121,"[443.0, 443.0, 443.0, 23.0]","['Education', 'FamilyRelationships', 'Parenting', 'SocialMedia']","[{'Education': 443.0}, {'FamilyRelationships': 443.0}, {'Parenting': 443.0}, {'SocialMedia': 23.0}]"
373,68cbb0d138d14d1685994b9e5292bc4b,"[26.0, 26.0, 26.0, 26.0, 26.0]","['Emotions', 'Love', 'Marriage', 'Parenting', 'Relationship']","[{'Emotions': 26.0}, {'Love': 26.0}, {'Marriage': 26.0}, {'Parenting': 26.0}, {'Relationship': 26.0}]"
374,68d23f70dc2d4a3aa9ff3bc4cabd5455,"[41.0, 41.0]","['Exercise', 'SelfCare']","[{'Exercise': 41.0}, {'SelfCare': 41.0}]"
375,6901474d390f4cecb3b2a097a8a4e674,[5.0],['Parenting'],[{'Parenting': 5.0}]
376,69356d7b5b7a491ab6bbf429fa9c200e,"[5238.0, 2361.0, 1832.0, 1608.0, 1184.0, 630.0, 533.0, 502.0, 418.0, 374.0]","['Education', 'Marriage', 'Emotions', 'Love', 'Parenting', 'Relationship', 'Covid', 'Vacation', 'Nostalgia', 'Travel']","[{'Education': 5238.0}, {'Marriage': 2361.0}, {'Emotions': 1832.0}, {'Love': 1608.0}, {'Parenting': 1184.0}, {'Relationship': 630.0}, {'Covid': 533.0}, {'Vacation': 502.0}, {'Nostalgia': 418.0}, {'Travel': 374.0}]"
377,69404abe16a149d5a03a6f56977f0bf5,"[8.0, 8.0, 8.0, 8.0]","['Happiness', 'Love', 'Marriage', 'Relationship']","[{'Happiness': 8.0}, {'Love': 8.0}, {'Marriage': 8.0}, {'Relationship': 8.0}]"
378,6990b9f8e79447739ecca211623516c1,"[2603.0, 2132.0, 1915.0, 1866.0, 1298.0, 1231.0, 1072.0, 602.0, 480.0, 454.0]","['Love', 'Marriage', 'Education', 'Strength', 'Emotions', 'Relationship', 'Empowerment', 'Cooking', 'Travel', 'Festivals']","[{'Love': 2603.0}, {'Marriage': 2132.0}, {'Education': 1915.0}, {'Strength': 1866.0}, {'Emotions': 1298.0}, {'Relationship': 1231.0}, {'Empowerment': 1072.0}, {'Cooking': 602.0}, {'Travel': 480.0}, {'Festivals': 454.0}]"
379,69ccefacc21f42febe188944910e99ca,"[95.0, 78.0, 73.0, 73.0, 37.0, 31.0, 23.0, 23.0, 13.0, 7.0]","['MentalHealth', 'Education', 'FamilyRelationships', 'Nostalgia', 'Covid', 'Friendship', 'Travel', 'Vacation', 'Love', 'Parenting']","[{'MentalHealth': 95.0}, {'Education': 78.0}, {'FamilyRelationships': 73.0}, {'Nostalgia': 73.0}, {'Covid': 37.0}, {'Friendship': 31.0}, {'Travel': 23.0}, {'Vacation': 23.0}, {'Love': 13.0}, {'Parenting': 7.0}]"
380,69e9bf66680942f1873d4fb6a8846abc,"[149.0, 58.0]","['MentalHealth', 'Cooking']","[{'MentalHealth': 149.0}, {'Cooking': 58.0}]"
381,6a7882d7500f4725afeebca139ae5166,"[669.0, 597.0, 392.0, 205.0, 205.0, 205.0, 205.0, 201.0, 28.0]","['Love', 'MentalHealth', 'Emotions', 'Friendship', 'Marriage', 'Relationship', 'sexintimacy', 'Strength', 'Cooking']","[{'Love': 669.0}, {'MentalHealth': 597.0}, {'Emotions': 392.0}, {'Friendship': 205.0}, {'Marriage': 205.0}, {'Relationship': 205.0}, {'sexintimacy': 205.0}, {'Strength': 201.0}, {'Cooking': 28.0}]"
382,6a7c7c8216e74e3c9fbcb95b08f8eafd,"[883.0, 491.0, 447.0, 431.0, 414.0, 402.0, 384.0, 303.0, 253.0, 253.0]","['Love', 'Nostalgia', 'Emotions', 'MentalHealth', 'Education', 'Covid', 'Marriage', 'SelfCare', 'BeautyFashion', 'Pregnancy']","[{'Love': 883.0}, {'Nostalgia': 491.0}, {'Emotions': 447.0}, {'MentalHealth': 431.0}, {'Education': 414.0}, {'Covid': 402.0}, {'Marriage': 384.0}, {'SelfCare': 303.0}, {'BeautyFashion': 253.0}, {'Pregnancy': 253.0}]"
383,6ac9dab541b74435b4423cc32cc5dcce,"[29131.0, 23520.0, 23153.0, 19075.0, 17922.0, 17425.0, 9919.0, 9413.0, 8263.0, 6707.0]","['Strength', 'Emotions', 'Love', 'Marriage', 'SelfCare', 'Relationship', 'Motherhood', 'Divorce', 'Parenting', 'Education']","[{'Strength': 29131.0}, {'Emotions': 23520.0}, {'Love': 23153.0}, {'Marriage': 19075.0}, {'SelfCare': 17922.0}, {'Relationship': 17425.0}, {'Motherhood': 9919.0}, {'Divorce': 9413.0}, {'Parenting': 8263.0}, {'Education': 6707.0}]"
384,6b356977d2e242b192fc4c36cd436610,"[7.0, 7.0, 7.0]","['Emotions', 'Love', 'Motherhood']","[{'Emotions': 7.0}, {'Love': 7.0}, {'Motherhood': 7.0}]"
385,6b4999a17d2b4334806e88eb4d6df83c,"[13135.0, 8490.0, 5847.0, 5584.0, 5274.0, 5139.0, 4911.0, 3205.0, 1575.0, 1361.0]","['Marriage', 'Love', 'Strength', 'Emotions', 'Culture', 'Empowerment', 'Education', 'MoviesTV', 'HealthyEating', 'Cooking']","[{'Marriage': 13135.0}, {'Love': 8490.0}, {'Strength': 5847.0}, {'Emotions': 5584.0}, {'Culture': 5274.0}, {'Empowerment': 5139.0}, {'Education': 4911.0}, {'MoviesTV': 3205.0}, {'HealthyEating': 1575.0}, {'Cooking': 1361.0}]"
386,6b6df20fdcb3401d879e91409fbc7817,"[161.0, 96.0, 96.0, 96.0, 65.0, 65.0, 17.0, 17.0]","['MentalHealth', 'Emotions', 'Nostalgia', 'Strength', 'SelfCare', 'SocialMedia', 'Education', 'Parenting']","[{'MentalHealth': 161.0}, {'Emotions': 96.0}, {'Nostalgia': 96.0}, {'Strength': 96.0}, {'SelfCare': 65.0}, {'SocialMedia': 65.0}, {'Education': 17.0}, {'Parenting': 17.0}]"
